index,Num,prod,insp,date,buydate,ingr_A,ingr_B,ingr_C,wtcd,gram,label
39619,20230521창하022769B,GBMD,K,2023-05-21,2023-07-22,129.1089,6.8639,6.0959,F2,719.02,0
39620,20230523산천063578A,KCMD,C,2023-05-23,2023-08-07,131.566,5.8002,6.198,F2,504.78,0
39643,20230520수성016925C,KCMD,K,2023-05-20,2023-05-28,128.4474,5.6367,5.8415,F3,517.13,0
39649,20230425산천035303A,GBMD,L,2023-04-25,2023-06-16,310.9198,6.8856,5.6679,F3,892.27,0
39650,20230527오포078999A,GBMD,C,2023-05-27,2023-06-09,131.4772,5.8742,6.0096,F3,716.31,0
39661,20230619오포090795A,GBMD,Y,2023-06-19,2023-07-12,399.8689,6.0974,6.6943,F2,988.28,1
39666,20230406오포011903A,KCMD,K,2023-04-06,2023-04-10,316.9106,5.9616,5.4604,F3,679.72,0
39673,20230426산천081444A,KCMD,C,2023-04-26,2023-06-01,323.1823,7.6555,5.952,F3,708.12,0
39683,20230507창하089774B,KCMD,Y,2023-05-07,2023-05-24,131.5215,5.7472,5.9081,F2,484.18,0
39685,20230428창하010604B,KCMD,K,2023-04-28,2023-06-10,320.1653,5.6046,6.1585,F3,673.08,0
39691,20230605오포063525A,JJBB,C,2023-06-05,2023-06-20,399.8626,6.1077,6.7388,F3,2052.31,0
39692,20230629창하003089B,KCMD,K,2023-06-29,2023-09-17,398.8989,6.1676,6.5927,F3,755.81,1
39696,20230508수성052521C,GBMD,L,2023-05-08,2023-08-07,129.9908,5.6069,6.2576,F1,798.6,0
39709,20230615산천015887A,JJBB,K,2023-06-15,2023-06-25,401.494,6.4343,6.7919,F3,2109.31,0
39710,20230505창하090999A,KCMD,Y,2023-05-05,2023-06-08,131.534,6.2973,6.214,F2,521.62,0
39711,20230423수성020346C,KCMD,K,2023-04-23,2023-07-12,321.8481,5.9436,5.6622,F2,713.05,0
39725,20230406오포058600A,JJBB,L,2023-04-06,2023-04-24,328.8467,6.1708,6.649,F1,1995.32,0
39734,20230626오포095398A,KCMD,Y,2023-06-26,2023-09-12,409.8692,6.4992,6.7577,F2,775.72,0
39740,20230515수성035497C,GBMD,L,2023-05-15,2023-05-30,128.0182,6.4402,6.6622,F3,789.15,0
39748,20230606수성004068C,GBMD,K,2023-06-06,2023-09-04,403.1039,6.328,6.725,F3,1080.03,1
39749,20230422산천020317A,GBMD,K,2023-04-22,2023-05-24,317.2215,5.7468,6.4122,F3,894.78,0
39752,20230605산천002819A,JJBB,K,2023-06-05,2023-09-13,398.5589,6.3892,6.7997,F3,2097.52,1
39753,20230618수성064257C,JJBB,C,2023-06-18,2023-07-06,398.9275,6.2728,6.7362,F3,2056.19,0
39754,20230604산천052972A,KCMD,L,2023-06-04,2023-06-27,400.6328,6.4673,6.6131,F3,777.51,0
39756,20230505오포045958A,KCMD,L,2023-05-05,2023-05-12,130.4466,7.4459,6.4221,F2,500.43,1
39758,20230613수성090898C,JJBB,Y,2023-06-13,2023-06-24,395.9994,6.1892,6.8623,F3,2054.55,0
39760,20230621오포025429A,KCMD,P,2023-06-21,2023-09-30,398.0265,6.3509,6.8037,F3,758.01,1
39763,20230415창하019517A,KCMD,K,2023-04-15,2023-09-22,325.6857,8.2471,6.4388,F3,719.37,0
39764,20230517창하060474B,KCMD,C,2023-05-17,2023-06-09,131.5782,5.9413,6.131,F3,487.16,0
39778,20230601오포091254A,JJBB,Y,2023-06-01,2023-06-29,401.1895,6.4359,6.6955,F3,2059.09,0
39779,20230417오포050459A,GBMD,L,2023-04-17,2023-06-07,326.4795,6.8271,6.0316,F2,909.33,0
39790,20230413창하048088A,GBMD,L,2023-04-13,2023-05-07,316.9764,5.8604,5.6189,F3,906.25,0
39791,20230524산천099193A,JJBB,Y,2023-05-24,2023-05-30,131.5985,5.7871,6.2184,F3,1844.76,0
39795,20230626산천051095A,JJBB,L,2023-06-26,2023-08-13,390.8023,6.4467,6.8082,F1,2099.46,0
39809,20230621오포027481A,KCMD,P,2023-06-21,2023-10-28,394.7923,6.3861,6.6608,F2,768.29,0
39811,20230428창하034622A,JJBB,L,2023-04-28,2023-07-03,317.8342,7.3042,6.0358,F3,1985.5,0
39825,20230415오포061166A,JJBB,C,2023-04-15,2023-04-23,328.2786,5.7387,5.7164,F2,1983.38,1
39828,20230619수성052960C,JJBB,L,2023-06-19,2023-07-05,387.6162,6.156,6.5915,F1,2047.16,0
39830,20230620수성055195C,JJBB,L,2023-06-20,2023-06-30,394.9068,6.1911,6.7936,F1,2054.61,1
39832,20230423산천022812A,KCMD,K,2023-04-23,2023-05-08,329.6527,6.0588,6.0374,F2,706.48,0
39837,20230614오포094634A,KCMD,Y,2023-06-14,2023-06-25,402.3392,6.4464,6.8977,F3,767.91,0
39850,20230617수성035200C,KCMD,L,2023-06-17,2023-06-22,394.2141,6.3214,6.8073,F3,785.41,0
39851,20230625창하087997B,KCMD,Y,2023-06-25,2023-08-20,400.3656,6.5147,6.61,F2,751.69,0
39852,20230411수성084489C,JJBB,C,2023-04-11,2023-04-12,323.9466,7.5868,6.2637,F3,1978.82,0
39864,20230607산천076598A,KCMD,C,2023-06-07,2023-07-09,406.8935,6.487,6.5278,F3,793.2,0
39867,20230516창하014397B,KCMD,K,2023-05-16,2023-07-12,128.3876,5.8245,6.0367,F3,481.57,0
39873,20230609수성020772C,KCMD,K,2023-06-09,2023-07-05,391.6754,6.3886,6.6489,F2,785.28,1
39874,20230414수성076340C,KCMD,C,2023-04-14,2023-04-19,332.5771,6.6629,5.5645,F3,714.7,0
39876,20230627오포021488A,KCMD,K,2023-06-27,2023-07-25,395.1743,6.5141,6.7305,F3,763.93,0
39882,20230511산천061886A,KCMD,C,2023-05-11,2023-08-17,131.5766,7.8113,5.8765,F3,514.71,0
39884,20230502수성091822C,JJBB,Y,2023-05-02,2023-06-14,131.5454,6.468,5.7194,F3,1784.54,0
39886,20230609창하013425B,GGMD,K,2023-06-09,2023-07-03,398.0521,6.222,6.7132,F3,2759.11,0
39887,20230523오포054180A,KCMD,L,2023-05-23,2023-05-25,129.8425,5.9618,6.188,F1,502.1,0
39890,20230413오포018386A,KCMD,K,2023-04-13,2023-07-27,320.4208,6.1534,6.0679,F3,689.01,0
39891,20230624산천094773A,GBMD,Y,2023-06-24,2023-12-19,394.575,6.1403,6.8968,F3,972.42,1
39892,20230412오포068841A,KCMD,C,2023-04-12,2023-04-14,332.1208,5.8513,6.3663,F2,702.19,0
39895,20230421수성008291C,JJBB,K,2023-04-21,2023-06-02,322.2956,5.7783,6.0663,F3,1976.55,0
39896,20230624오포003339A,JJBB,K,2023-06-24,2023-11-29,387.001,6.2867,6.6821,F3,2036.45,0
39897,20230615창하096933B,KCMD,Y,2023-06-15,2023-07-05,392.7321,6.0991,6.8453,F3,747.62,0
39901,20230618오포094766A,GBMD,Y,2023-06-18,2023-06-21,401.1566,6.3021,6.6894,F3,973.54,0
39905,20230507산천097609A,KCMD,Y,2023-05-07,2023-08-25,131.5746,5.8825,6.3298,F3,508.16,1
39915,20230608수성075921C,JJBB,C,2023-06-08,2024-01-15,398.0433,6.325,6.7523,F3,2056.81,0
39919,20230507수성077981C,KCMD,C,2023-05-07,2023-06-29,131.5306,5.9978,5.9978,F3,514.31,0
39922,20230611수성035654C,KCMD,L,2023-06-11,2023-08-05,393.5756,6.2632,6.7376,F3,781.23,0
39930,20230608수성095357C,KCMD,Y,2023-06-08,2023-07-22,401.1126,6.3959,6.8713,F2,791.6,1
39932,20230420창하041643A,KCMD,L,2023-04-20,2023-05-25,313.6284,6.5365,6.7494,F1,702.15,0
39933,20230428산천043774A,KCMD,L,2023-04-28,2023-08-14,327.5428,6.73,5.8047,F3,701.75,0
39937,20230529산천058875A,GBMD,L,2023-05-29,2023-06-17,130.8147,6.0727,6.3354,F3,703.81,0
39939,20230603수성091670C,GBMD,Y,2023-06-03,2023-06-28,403.6179,6.2047,6.6931,F3,1077.03,0
39951,20230412창하002605A,JJBB,K,2023-04-12,2023-08-03,319.9012,5.8386,5.6852,F2,1975.51,0
39952,20230612수성068436C,JJBB,C,2023-06-12,2023-08-11,402.2985,6.1498,6.8617,F2,2061.28,0
39954,20230429창하008376B,KCMD,K,2023-04-29,2023-06-28,332.67,5.85,6.648,F3,694.36,1
39961,20230627오포024026A,KCMD,K,2023-06-27,2023-07-27,394.0939,6.243,6.5538,F3,761.38,0
39963,20230510오포034071A,GBMD,L,2023-05-10,2023-06-02,127.8503,5.8444,5.6909,F3,706.18,0
39964,20230528창하079886B,KCMD,C,2023-05-28,2023-06-17,131.5574,6.5326,6.2132,F3,483.57,1
39974,20230423오포038133A,JJBB,L,2023-04-23,2023-05-17,316.0436,5.8058,6.2118,F2,1980.98,1
39976,20230613산천031660A,KCMD,L,2023-06-13,2023-06-17,392.5073,6.2641,6.7065,F2,783.82,1
39978,20230620수성076785C,JJBB,C,2023-06-20,2023-07-09,392.7567,6.3983,6.553,F3,2049.56,1
39986,20230426오포074189A,KCMD,C,2023-04-26,2023-05-25,326.5068,5.8951,6.3833,F3,683.57,1
39993,20230513산천079435A,GBMD,C,2023-05-13,2023-05-17,131.5725,5.8979,6.106,F3,702.72,0
39994,20230629오포094185A,KCMD,Y,2023-06-29,2024-01-16,404.33,6.1262,6.9076,F3,770.35,0
40005,20230404오포097444A,JJBB,Y,2023-04-04,2023-04-17,328.4897,6.3724,6.453,F3,1980.28,0
40025,20230419오포056899A,GBMD,L,2023-04-19,2023-04-25,320.3804,5.8187,5.7577,F3,902.76,0
40030,20230607창하077640B,KCMD,C,2023-06-07,2023-06-30,399.9065,6.1303,6.7362,F2,757.46,1
40031,20230602산천066711A,KCMD,C,2023-06-02,2023-08-20,398.5306,7.5032,6.5782,F3,781.35,0
40034,20230624수성076058C,KCMD,C,2023-06-24,2023-06-27,398.6233,6.3984,6.833,F3,785.84,0
40037,20230509오포023035A,GBMD,K,2023-05-09,2023-11-03,128.6443,5.7012,5.9973,F2,699.27,0
40039,20230629창하053034B,KCMD,L,2023-06-29,2023-08-05,400.9284,6.3576,6.6927,F3,762.57,1
40042,20230408창하013407A,JJBB,K,2023-04-08,2023-08-17,320.3255,6.085,6.09,F3,1974.04,0
40047,20230622오포036363A,GBMD,L,2023-06-22,2023-10-24,399.3128,6.0248,6.6314,F3,983.59,1
40048,20230606오포011327A,KCMD,K,2023-06-06,2023-06-08,396.1364,6.1736,6.9341,F3,751.66,1
40049,20230623오포030149A,JJBB,L,2023-06-23,2023-09-25,399.4296,6.3984,6.5185,F3,2055.31,0
40050,20230419수성078861C,JJBB,C,2023-04-19,2023-09-01,322.3519,7.3499,5.7008,F3,1977.67,0
40056,20230614산천049284A,KCMD,L,2023-06-14,2023-07-10,399.0083,6.5718,6.8032,F3,784.81,0
40059,20230520오포053719A,KCMD,L,2023-05-20,2023-05-24,130.6427,6.201,5.9292,F1,492.86,0
40060,20230421수성070463C,JJBB,C,2023-04-21,2023-05-01,318.8074,6.822,6.228,F3,1980.57,0
40067,20230621수성027645C,KCMD,P,2023-06-21,2023-08-22,394.6211,6.3568,6.6174,F3,777.09,0
40080,20230418수성016194C,KCMD,K,2023-04-18,2023-06-14,310.3585,5.8766,6.1042,F3,696.57,0
40088,20230510수성017113C,JJBB,K,2023-05-10,2023-07-07,128.9355,7.3718,5.2004,F3,1781.21,0
40091,20230511수성036177C,KCMD,L,2023-05-11,2023-07-09,128.308,6.8529,5.689,F2,516.06,0
40096,20230608수성055037C,KCMD,L,2023-06-08,2023-08-28,396.4884,6.554,6.7527,F1,783.79,1
40097,20230526창하040064B,GBMD,L,2023-05-26,2023-07-28,130.9521,6.9725,6.0986,F1,719.29,0
40100,20230522창하084548B,KCMD,C,2023-05-22,2023-07-03,131.5791,5.6929,6.0983,F3,485.68,0
40108,20230512오포061513A,GBMD,C,2023-05-12,2023-08-04,131.5348,7.324,5.8097,F2,708.29,0
40111,20230623창하058387B,KCMD,L,2023-06-23,2023-08-13,403.5791,6.2379,6.5142,F3,767.69,0
40115,20230409창하029808B,KCMD,P,2023-04-09,2023-04-20,316.9806,6.9645,6.4831,F3,673.1,0
40118,20230602산천060925A,GBMD,C,2023-06-02,2023-06-29,406.644,6.0512,6.9745,F3,982.58,0
40119,20230508창하099526A,GBMD,Y,2023-05-08,2023-05-09,131.5918,7.1788,6.161,F2,724.2,0
40123,20230417산천091039A,JJBB,Y,2023-04-17,2023-07-22,331.7005,6.8525,5.6066,F2,2035.38,0
40130,20230428창하001842A,KCMD,K,2023-04-28,2023-06-04,316.5611,5.9567,5.8155,F3,704.45,0
40142,20230625창하031276A,GBMD,L,2023-06-25,2023-07-29,391.0177,6.058,7.0177,F3,982.04,1
40149,20230612창하072300B,GBMD,C,2023-06-12,2023-06-17,402.2475,6.1299,6.5796,F2,1001.15,0
40150,20230427수성095236C,KCMD,Y,2023-04-27,2023-05-08,327.5311,7.1032,5.9357,F3,718.17,0
40157,20230409산천033066A,KCMD,L,2023-04-09,2023-04-25,303.8919,5.9116,6.9279,F3,686.73,0
40158,20230608오포059560A,JJBB,L,2023-06-08,2023-09-29,394.806,6.2395,6.7852,F3,2042.69,0
40162,20230517수성073515C,GBMD,C,2023-05-17,2023-06-01,131.5575,7.2137,6.3836,F3,799.08,0
40164,20230427수성053738C,JJBB,L,2023-04-27,2023-07-06,325.4796,5.7278,6.5696,F1,1992.85,1
40166,20230412산천065675A,GBMD,C,2023-04-12,2023-04-30,323.5909,6.6431,5.9747,F2,900.56,0
40167,20230520수성050269C,JJBB,L,2023-05-20,2023-07-26,130.94,5.6771,6.4242,F3,1791.46,0
40172,20230627수성068250C,JJBB,C,2023-06-27,2023-07-31,402.1069,6.2946,6.7217,F3,2058.26,1
40187,20230416오포094980A,GBMD,Y,2023-04-16,2023-04-20,316.378,6.0324,6.1113,F2,892.55,0
40194,20230521산천076284A,GGMD,C,2023-05-21,2023-06-16,131.534,6.6526,5.6906,F3,2494.53,0
40197,20230610수성020338C,JJBB,K,2023-06-10,2023-11-26,391.4759,6.389,6.752,F3,2048.03,0
40205,20230607오포078322A,KCMD,C,2023-06-07,2023-08-26,395.8296,6.2732,6.8544,F3,758.99,0
40214,20230602오포099713A,KCMD,Y,2023-06-02,2023-09-06,399.6255,6.5949,6.6623,F3,771.73,0
40216,20230413창하032983A,KCMD,L,2023-04-13,2023-05-01,305.1525,5.8839,5.7759,F2,697.74,1
40218,20230618산천093523A,GBMD,Y,2023-06-18,2023-10-12,398.8481,6.4319,6.7888,F2,976.25,0
40222,20230614오포019915A,KCMD,K,2023-06-14,2023-07-11,392.8054,6.3416,6.8848,F3,762.87,1
40228,20230621산천047303A,JJBB,L,2023-06-21,2023-06-23,404.6885,6.3049,6.735,F1,2114.52,1
40251,20230615창하080483A,KCMD,C,2023-06-15,2023-07-25,403.5099,6.2419,7.018,F3,801.04,0
40257,20230408오포091004A,KCMD,Y,2023-04-08,2023-04-12,323.916,5.5407,5.8692,F2,689.71,0
40260,20230429산천061086A,KCMD,C,2023-04-29,2023-08-04,326.0588,6.4736,6.0741,F3,710.15,0
40262,20230426산천095195A,GBMD,Y,2023-04-26,2023-06-20,319.3419,6.5785,6.4015,F3,889.91,0
40277,20230429수성038846C,JJBB,L,2023-04-29,2023-05-29,314.2863,5.9076,6.0546,F3,1972.56,0
40287,20230627창하091138B,GBMD,Y,2023-06-27,2023-11-21,392.865,6.435,6.6556,F3,984.41,0
40288,20230522창하004309A,KCMD,K,2023-05-22,2023-05-31,128.2909,6.9177,5.3404,F3,523.93,0
40294,20230509오포050844A,KCMD,L,2023-05-09,2023-07-08,130.7991,6.8429,5.8149,F1,495.32,0
40297,20230527산천034744A,GBMD,L,2023-05-27,2023-07-18,128.5584,5.7317,5.8131,F3,694.18,0
40299,20230416오포051412A,KCMD,L,2023-04-16,2023-07-16,324.381,7.6828,5.8794,F3,693.27,0
40312,20230607창하055521B,KCMD,L,2023-06-07,2023-07-13,399.9887,6.2845,6.5865,F1,753.58,1
40317,20230401오포018131A,GBMD,K,2023-04-01,2023-06-03,325.3699,6.3453,5.9016,F3,899.44,0
40325,20230502오포027004A,KCMD,P,2023-05-02,2023-05-11,129.2784,6.4859,5.5263,F2,488.26,1
40328,20230504산천004731A,JJBB,K,2023-05-04,2023-05-21,127.9584,7.5021,6.5827,F3,1840.67,0
40329,20230511수성017682C,KCMD,K,2023-05-11,2023-05-14,128.5062,7.5353,5.7626,F3,510.37,0
40342,20230414산천090561A,GBMD,Y,2023-04-14,2023-04-20,320.8874,6.558,6.0937,F3,894.35,1
40345,20230414창하017222B,KCMD,K,2023-04-14,2023-05-10,322.0291,6.2471,6.5491,F3,677.62,0
40355,20230623수성068967C,KCMD,C,2023-06-23,2023-06-27,390.9281,6.3154,6.7027,F3,774.95,0
40363,20230527산천009047A,KCMD,K,2023-05-27,2023-06-30,128.8871,5.8286,5.7716,F3,507.7,0
40372,20230610산천036838A,GBMD,L,2023-06-10,2023-06-12,393.9925,6.1379,6.8291,F3,973.7,1
40373,20230420창하049422A,KCMD,L,2023-04-20,2023-08-17,323.4563,5.6801,5.761,F1,712.66,0
40379,20230622창하018097B,KCMD,K,2023-06-22,2023-07-13,388.3228,6.1491,7.0385,F3,752.71,0
40385,20230407산천033607A,GBMD,L,2023-04-07,2023-07-04,322.7045,7.163,5.8925,F3,903.93,0
40386,20230405창하090835B,KCMD,Y,2023-04-05,2023-05-02,320.0851,7.0387,6.4142,F2,684.68,0
40387,20230425창하032955B,KCMD,L,2023-04-25,2023-06-12,324.5108,6.2473,5.795,F3,679.54,0
40388,20230516수성042820C,JJBB,L,2023-05-16,2023-08-12,131.5234,7.5009,5.5996,F3,1789.08,0
40390,20230627산천059678A,KCMD,L,2023-06-27,2023-07-03,395.0819,6.133,6.7265,F1,773.3,0
40397,20230401창하065422A,JJBB,C,2023-04-01,2023-04-02,321.2298,5.6739,6.5096,F2,1985.76,0
40411,20230428오포041940A,KCMD,L,2023-04-28,2023-07-27,333.7715,6.7273,5.9632,F1,702.52,0
40419,20230629오포005472A,KCMD,K,2023-06-29,2023-07-01,386.2326,6.4479,6.9252,F3,759.53,0
40430,20230512오포018854C,JJBB,K,2023-05-12,2023-06-02,127.6492,7.5535,5.6042,F3,1770.58,0
40437,20230610창하070556B,KCMD,C,2023-06-10,2023-06-27,396.7289,6.2401,6.5346,F3,761.47,1
40441,20230623산천078879A,GBMD,C,2023-06-23,2023-11-20,396.0557,6.2252,6.7821,F2,966.73,0
40446,20230407오포056421A,GBMD,L,2023-04-07,2023-04-26,322.8433,7.0321,6.3117,F1,903.73,0
40447,20230604수성080828C,KCMD,C,2023-06-04,2023-06-12,399.1553,6.1632,6.8373,F3,793.62,1
40456,20230423창하026014B,KCMD,P,2023-04-23,2023-05-16,322.3365,5.7416,6.1736,F2,671.14,0
40460,20230427창하092595A,JJBB,Y,2023-04-27,2023-08-10,325.2868,5.7576,5.9042,F2,1980.67,0
40461,20230619창하025278A,GBMD,P,2023-06-19,2023-07-17,398.4392,6.3075,6.8714,F3,997.99,0
40469,20230507수성044923C,KCMD,L,2023-05-07,2023-06-22,130.6267,5.8582,5.8844,F1,516.17,0
40473,20230418창하023422B,KCMD,K,2023-04-18,2023-05-08,316.9343,6.4921,5.8396,F3,671.47,0
40475,20230613창하055556A,JJBB,L,2023-06-13,2023-07-27,395.3785,6.2995,6.7106,F1,2061.39,1
40477,20230603수성004201C,KCMD,K,2023-06-03,2023-07-09,392.7476,6.1952,6.8387,F3,781.51,0
40483,20230512산천020969A,KCMD,K,2023-05-12,2023-05-13,128.7198,5.8474,6.1854,F3,504.11,0
40486,20230428오포069253A,JJBB,C,2023-04-28,2023-05-15,326.01,7.7261,5.1246,F3,1977.32,0
40495,20230611산천037174A,JJBB,L,2023-06-11,2023-06-16,400.2173,6.4935,6.6096,F2,2103.38,0
40502,20230420오포061101A,KCMD,C,2023-04-20,2023-06-27,323.5756,7.0318,5.9105,F2,686.68,0
40505,20230514창하089088B,KCMD,Y,2023-05-14,2023-06-11,131.5948,5.8151,6.4254,F3,478.76,1
40510,20230524산천045707A,JJBB,L,2023-05-24,2023-05-31,130.927,5.9995,6.5589,F3,1836.64,0
40522,20230615오포054059A,KCMD,L,2023-06-15,2023-08-15,391.4126,6.4521,6.8411,F3,761.04,1
40524,20230601산천092405A,JJBB,Y,2023-06-01,2023-07-25,394.1601,6.266,6.6291,F2,2097.78,1
40537,20230420수성071449C,JJBB,C,2023-04-20,2023-04-26,326.8462,6.975,5.6279,F3,1988.62,0
40541,20230604수성063618C,KCMD,C,2023-06-04,2023-07-30,403.111,6.1726,6.7543,F2,792.62,1
40542,20230418창하062382B,KCMD,C,2023-04-18,2023-04-19,326.2988,5.9434,6.2604,F3,687.41,0
40544,20230422창하085609A,KCMD,Y,2023-04-22,2023-05-06,315.7961,8.1327,5.6171,F3,714.1,0
40545,20230625산천039474A,KCMD,L,2023-06-25,2023-09-26,395.4072,6.4147,6.6005,F3,774.27,0
40546,20230527수성087047C,KCMD,Y,2023-05-27,2023-06-02,131.5774,5.8404,5.715,F3,520.72,0
40555,20230504오포038488A,GBMD,L,2023-05-04,2023-07-02,129.062,7.3363,6.0955,F3,701.09,0
40563,20230529창하009641A,KCMD,K,2023-05-29,2023-09-12,127.6734,5.8525,5.8576,F3,513.76,0
40566,20230511수성021971C,JJBB,K,2023-05-11,2023-05-27,128.4066,6.6759,6.2532,F3,1790.44,0
40572,20230405산천015267A,GBMD,K,2023-04-05,2023-07-25,320.8715,6.5475,6.9999,F3,890.84,1
40581,20230419수성079131C,JJBB,C,2023-04-19,2023-07-04,315.1719,7.3487,5.9975,F3,1982.85,0
40583,20230407산천062065A,KCMD,C,2023-04-07,2023-06-22,315.8371,6.1264,6.4736,F3,690.24,0
40585,20230516오포004501A,KCMD,K,2023-05-16,2023-05-20,127.8982,5.793,6.0719,F3,495.86,0
40586,20230616수성001397C,JJBB,K,2023-06-16,2024-01-12,395.4745,6.2301,6.925,F3,2057.6,0
40591,20230425창하019506B,KCMD,K,2023-04-25,2023-08-10,321.9724,6.0874,6.5048,F3,678.66,1
40597,20230506산천022168A,GBMD,K,2023-05-06,2023-11-01,128.2471,5.9663,6.2375,F3,696.91,0
40598,20230501오포028320A,GBMD,P,2023-05-01,2023-10-02,127.6244,6.1247,6.8187,F2,703.21,0
40600,20230401수성029757C,KCMD,P,2023-04-01,2023-04-24,318.7921,5.9213,6.0707,F2,706.6,1
40603,20230404창하076893B,KCMD,C,2023-04-04,2023-04-29,323.733,5.4195,5.7707,F2,676.27,1
40606,20230617창하024238B,KCMD,K,2023-06-17,2023-08-29,395.379,6.5074,7.0658,F3,751.7,0
40631,20230405창하042518B,GGMD,L,2023-04-05,2023-04-09,328.3885,5.7295,5.971,F3,2693.59,0
40633,20230614수성037279C,KCMD,L,2023-06-14,2023-08-17,393.7135,6.275,6.6736,F3,775.9,0
40634,20230514산천019621A,GBMD,K,2023-05-14,2023-06-27,127.9054,6.3537,6.2302,F3,706.06,0
40635,20230416산천006747A,KCMD,K,2023-04-16,2023-05-20,321.7254,8.2056,5.5268,F3,704.12,0
40643,20230627산천011039A,GBMD,K,2023-06-27,2023-07-25,391.9501,6.2351,6.892,F3,951.11,0
40644,20230629산천070691A,KCMD,C,2023-06-29,2023-07-04,398.0523,5.9988,6.8154,F3,783.09,0
40660,20230520창하032779A,KCMD,L,2023-05-20,2023-06-01,127.9839,5.982,5.8523,F2,519.95,0
40673,20230607수성033461C,KCMD,L,2023-06-07,2023-08-03,399.4756,6.5004,6.7224,F3,791.39,0
40678,20230407오포060090A,KCMD,C,2023-04-07,2023-07-10,315.2449,6.5595,6.2548,F3,685.23,1
40695,20230516산천051682A,KCMD,L,2023-05-16,2023-05-31,130.6185,5.9016,6.2333,F1,515.35,0
40696,20230415산천077708A,GBMD,C,2023-04-15,2023-05-10,324.5553,6.1827,6.8388,F2,904.77,0
40697,20230411산천088801A,KCMD,Y,2023-04-11,2023-05-26,317.7956,6.0505,5.8508,F2,692.34,0
40701,20230422산천042580A,KCMD,L,2023-04-22,2023-08-07,327.5318,5.8518,5.5677,F2,704.74,0
40703,20230404창하014311A,KCMD,K,2023-04-04,2023-04-15,318.2332,5.6898,6.2864,F3,709.4,0
40706,20230425오포014903A,KCMD,K,2023-04-25,2023-05-12,327.5479,5.6144,5.6005,F3,699.22,0
40708,20230616창하094702B,KCMD,Y,2023-06-16,2023-08-23,400.0359,6.2935,6.6116,F2,757.93,0
40718,20230515창하005074B,KCMD,K,2023-05-15,2023-05-16,126.8691,6.3921,5.9268,F3,490.27,0
40719,20230601창하010150A,GBMD,K,2023-06-01,2023-06-20,403.1245,6.3868,6.7949,F3,992.91,0
40722,20230625창하042022A,KCMD,L,2023-06-25,2023-07-08,399.4233,6.2442,6.6652,F1,792.92,1
40733,20230614창하040751A,JJBB,L,2023-06-14,2023-09-03,393.2819,6.4148,6.8364,F1,2050.45,0
40734,20230602오포047111A,KCMD,L,2023-06-02,2023-06-13,401.6267,6.1465,6.675,F1,776.7,1
40736,20230616오포063844A,KCMD,C,2023-06-16,2023-06-22,399.7463,6.1221,6.8254,F2,767.99,0
40738,20230527오포057910A,KCMD,L,2023-05-27,2023-07-14,129.9433,5.9088,6.1221,F3,490.23,0
40745,20230601창하068589B,JJBB,C,2023-06-01,2023-12-14,399.7659,6.5033,6.7692,F3,2120.81,0
40747,20230605오포003085A,KCMD,K,2023-06-05,2023-07-17,394.3335,6.3351,6.9153,F3,756.23,0
40752,20230629수성063068C,JJBB,C,2023-06-29,2023-07-22,399.9526,6.4809,6.768,F3,2058.16,0
40757,20230501오포065191A,JJBB,C,2023-05-01,2023-06-18,131.4912,6.2772,5.721,F3,1795.89,0
40760,20230511산천031557A,GBMD,L,2023-05-11,2023-05-15,128.6846,7.649,6.1146,F3,704.98,0
40761,20230411수성031458C,JJBB,L,2023-04-11,2023-04-27,329.4955,5.8837,5.9595,F2,1983.91,0
40764,20230513산천011420A,GBMD,K,2023-05-13,2023-06-11,127.5747,5.6141,6.5602,F3,708.63,0
40770,20230520창하005717A,KCMD,K,2023-05-20,2023-05-21,127.8844,7.1282,5.724,F3,525.82,0
40772,20230629오포087278A,GBMD,Y,2023-06-29,2023-07-12,392.0068,6.2421,7.0657,F2,966.09,0
40774,20230610산천092010A,KCMD,Y,2023-06-10,2023-06-23,402.4947,6.321,6.6923,F2,780.61,1
40775,20230410수성013946C,JJBB,K,2023-04-10,2023-04-20,319.4066,6.5425,6.0621,F3,1967.33,1
40785,20230625오포087460A,KCMD,Y,2023-06-25,2023-07-13,393.1052,6.4801,6.8909,F3,766.37,0
40801,20230522오포054646A,KCMD,L,2023-05-22,2023-08-25,131.1408,5.6285,5.8167,F3,490.94,0
40806,20230417오포021484A,KCMD,K,2023-04-17,2023-05-02,312.1995,6.0507,5.6467,F3,676.62,0
40809,20230417창하068593B,KCMD,C,2023-04-17,2023-04-21,326.9112,7.5632,5.4392,F1,688.45,0
40816,20230518창하036143B,GBMD,L,2023-05-18,2023-10-13,129.7655,6.4636,6.4836,F2,731.4,0
40818,20230609오포057944A,KCMD,L,2023-06-09,2023-07-27,389.9649,6.1185,6.5354,F3,752.61,1
40821,20230413오포061650A,KCMD,C,2023-04-13,2023-08-02,324.5448,5.892,6.2521,F2,700.79,0
40828,20230401수성001576C,JJBB,K,2023-04-01,2023-04-04,307.1591,5.6359,5.9596,F3,1964.8,0
40843,20230605창하035991B,KCMD,L,2023-06-05,2023-07-14,401.3259,6.5512,6.7218,F3,758.85,0
40846,20230402창하093197B,KCMD,Y,2023-04-02,2023-07-02,323.9969,5.5845,6.4789,F3,683.52,0
40857,20230423오포056096A,JJBB,L,2023-04-23,2023-06-26,327.138,6.8357,5.8056,F1,1980.37,0
